country,gridcode,longitude,latitude,station_id,station_name
CA,801,-80.7655563354,44.2622184753,02FC004,ROCKY SAUGEEN RIVER NEAR TRAVERSTON
CA,802,-81.0192489624,44.1133918762,02FC011,CARRICK CREEK NEAR CARLSRUHE
CA,803,-80.7419433594,44.0904693604,02FC017,BEATTY SAUGEEN RIVER NEAR HOLSTEIN
CA,804,-81.7257766724,44.094669342,02FD001,PINE RIVER AT LURGAN
CA,805,-81.5134429932,43.9652786255,02FD002,LUCKNOW RIVER AT LUCKNOW
CA,806,-81.306892395,43.8128890991,02FE008,MIDDLE MAITLAND RIVER NEAR BELGRAVE
CA,807,-81.0748519897,43.6763381958,02FE010,BOYLE DRAIN NEAR ATWOOD
CA,808,-80.8926086426,43.9038085938,02FE011,MAITLAND RIVER NEAR HARRISTON
CA,809,-81.4631881714,43.7603302002,02FE014,BLYTH BROOK BELOW BLYTH
CA,810,-81.7318267822,43.1607513428,02FF004,SOUTH PARKHILL CREEK NEAR PARKHILL
CA,811,-81.6315078735,43.1641311646,02FF008,PARKHILL CREEK ABOVE PARKHILL RESERVOIR
CA,812,-80.4550323486,43.1897201538,02GA010,NITH RIVER NEAR CANNING
CA,813,-80.7108078003,43.3772201538,02GA018,NITH RIVER AT NEW HAMBURG
CA,814,-80.4761123657,43.4394416809,02GA037,SCHNEIDER CREEK AT KITCHENER
CA,815,-80.362701416,44.1400299072,02GA041,GRAND RIVER NEAR DUNDALK
CA,816,-80.7178573608,43.8230018616,02GA042,MOOREFIELD CREEK NEAR ROTHSAY
CA,817,-80.6326065063,43.3644714355,02GA043,HUNSBURGER CREEK NEAR WILMOT CENTRE
CA,818,-80.488609314,43.0991706848,02GB009,KENNY CREEK NEAR BURFORD
CA,819,-80.4446868896,42.9868087769,02GC011,BIG CREEK NEAR KELVIN
CA,820,-81.0569381714,42.7460784912,02GC018,CATFISH CREEK NEAR SPARTA
CA,821,-80.5484390259,42.6533584595,02GC021,VENISON CREEK NEAR WALSINGHAM
CA,822,-81.1347198486,42.8351898193,02GC029,KETTLE CREEK ABOVE ST. THOMAS
CA,823,-80.982673645,42.7737503052,02GC030,CATFISH CREEK AT AYLMER
CA,824,-81.2675018311,42.7873916626,02GC031,DODD CREEK BELOW PAYNES MILLS
CA,825,-81.1032180786,43.2732200623,02GD009,TROUT CREEK NEAR ST. MARYS
CA,826,-81.2368087769,43.2204704285,02GD010,FISH CREEK NEAR PROSPECT HILL
CA,827,-81.1508331299,43.09167099,02GD013,WYE CREEK NEAR THORNDALE
CA,828,-80.9730300903,43.2955818176,02GD019,TROUT CREEK NEAR FAIRVIEW
CA,829,-81.1166687012,42.9944381714,02GD020,WAUBUNO CREEK NEAR DORCHESTER
CA,830,-80.6918563843,43.2153091431,02GD021,THAMES RIVER AT INNERKIP
CA,831,-81.35131073,42.9341087341,02GE005,DINGMAN CREEK BELOW LAMBETH
CA,832,-82.0950622559,42.3834991455,02GE007,MCGREGOR CREEK NEAR CHATHAM
CA,833,-81.8517227173,42.8308105469,02GG002,SYDENHAM RIVER NEAR ALVINSTON
CA,834,-82.008392334,42.6506118774,02GG003,SYDENHAM RIVER AT FLORENCE
CA,835,-81.6271362305,42.95885849,02GG005,SYDENHAM RIVER AT STRATHROY
CA,836,-82.1191101074,42.9058303833,02GG006,BEAR CREEK NEAR PETROLIA
CA,837,-82.2984237671,42.8120307922,02GG009,BEAR CREEK BELOW BRIGDEN
CA,838,-82.57472229,42.0455589294,02GH001,STURGEON CREEK NEAR LEAMINGTON
CA,839,-82.6291427612,42.2114982605,02GH002,RUSCOM RIVER NEAR RUSCOM STATION
CA,840,-83.0188903809,42.1589698792,02GH003,CANARD RIVER NEAR LUKERVILLE
CA,841,-83.0398330688,42.2605018616,02GH004,TURKEY CREEK AT WINDSOR
CA,842,-82.9284973145,42.3098602295,02GH011,LITTLE RIVER AT WINDSOR
CA,843,-79.3832473755,43.1334686279,02HA006,TWENTY MILE CREEK AT BALLS FALLS
CA,844,-79.7738876343,43.2409706116,02HA014,REDHILL CREEK AT HAMILTON
CA,845,-79.566192627,43.1156387329,02HA020,TWENTY MILE CREEK ABOVE SMITHVILLE
CA,846,-79.7511672974,43.225528717,02HA022,STONEY CREEK AT STONEY CREEK
CA,847,-79.6782531738,42.9913101196,02HA024,OSWEGO CREEK AT CANBOROUGH
CA,848,-79.7767791748,43.499168396,02HB004,EAST SIXTEEN MILE CREEK NEAR OMAGH
CA,849,-79.8690032959,43.3006401062,02HB012,GRINDSTONE CREEK NEAR ALDERSHOT
CA,850,-79.9881134033,43.3888587952,02HB022,BRONTE CREEK AT CARLISLE
CA,851,-80.0528106689,43.2829208374,02HB023,SPENCER CREEK AT HIGHWAY NO. 5
CA,852,-79.3652801514,43.7722206116,02HC004,LITTLE DON RIVER NEAR LANSING
CA,853,-79.5844192505,43.7900810242,02HC009,EAST HUMBER RIVER NEAR PINE GROVE
CA,854,-79.1914672852,43.7781906128,02HC013,HIGHLAND CREEK NEAR WEST HILL
CA,855,-78.9603271484,43.8754997253,02HC018,LYNDE CREEK NEAR WHITBY
CA,856,-79.0592803955,43.8912811279,02HC019,DUFFINS CREEK ABOVE PICKERING
CA,857,-79.7175292969,43.8880004883,02HC023,COLD CREEK NEAR BOLTON
CA,858,-79.6275787354,43.8113098145,02HC025,HUMBER RIVER AT ELDER MILLS
CA,859,-79.2162780762,43.9078903198,02HC028,LITTLE ROUGE CREEK NEAR LOCUST HILL
CA,860,-79.3450012207,43.7574996948,02HC029,LITTLE DON RIVER AT DON MILLS
CA,861,-79.5563278198,43.6017494202,02HC030,ETOBICOKE CREEK BELOW QUEEN ELIZABETH HIGHWAY
CA,862,-79.6789398193,43.7583618164,02HC031,WEST HUMBER RIVER AT HIGHWAY NO. 7
CA,863,-79.61277771,43.9027786255,02HC032,EAST HUMBER RIVER AT KING CREEK
CA,864,-79.5196914673,43.6473617554,02HC033,MIMICO CREEK AT ISLINGTON
CA,865,-79.1795272827,43.9157485962,02HC038,WEST DUFFINS CREEK ABOVE GREEN RIVER
CA,866,-79.8229980469,43.9285011292,02HC047,HUMBER RIVER NEAR PALGRAVE
CA,867,-79.0561065674,43.8488883972,02HC049,DUFFINS CREEK AT AJAX
CA,868,-78.3016662598,43.9852790833,02HD002,GANARASKA RIVER NEAR DALE
CA,869,-78.702003479,43.9214706421,02HD006,BOWMANVILLE CREEK AT BOWMANVILLE
CA,870,-78.6725006104,43.9022216797,02HD007,SOPER CREEK AT BOWMANVILLE
CA,871,-78.8915328979,43.9303092957,02HD008,OSHAWA CREEK AT OSHAWA
CA,872,-78.618812561,43.9302215576,02HD009,WILMOT CREEK NEAR NEWCASTLE
CA,873,-78.3281936646,43.990940094,02HD012,GANARASKA RIVER ABOVE DALE
CA,874,-78.8249435425,43.8888587952,02HD013,HARMONY CREEK AT OSHAWA
CA,875,-77.2183303833,43.9905586243,02HE001,BLOOMFIELD CREEK AT BLOOMFIELD
CA,876,-78.8416137695,44.2896385193,02HG001,MARIPOSA BROOK NEAR LITTLE BRITAIN
CA,877,-78.3213882446,44.3027801514,02HJ001,JACKSON CREEK AT PETERBOROUGH
CA,878,-77.7870330811,44.1347503662,02HK007,COLD CREEK AT ORLAND
CA,879,-77.4773101807,44.3383407593,02HK008,RAWDON CREEK NEAR WEST HUNTINGDON
CA,880,-77.3696517944,44.5396003723,02HL003,BLACK RIVER NEAR ACTINOLITE
CA,881,-77.3281326294,44.5495681763,02HL004,SKOOTAMATTA RIVER NEAR ACTINOLITE
CA,882,-77.6183624268,44.4997291565,02HL005,MOIRA RIVER NEAR DELORO
CA,883,-76.8492202759,44.2394294739,02HM004,WILTON CREEK NEAR NAPANEE
CA,884,-76.6125564575,44.2565612793,02HM005,COLLINS CREEK NEAR KINGSTON
CA,885,-79.8793106079,47.8891410828,02JC008,BLANCHE RIVER ABOVE ENGLEHART
CA,886,-77.1079711914,45.7978897095,02KC015,MUSKRAT RIVER NEAR PEMBROKE
CA,887,-77.846031189,45.0521392822,02KD002,YORK RIVER NEAR BANCROFT
CA,888,-76.1986694336,45.4175796509,02KF011,CARP RIVER NEAR KINBURN
CA,889,-75.8080825806,45.3435783386,02KF015,GRAHAM CREEK AT NEPEAN
CA,890,-76.9663314819,44.9684410095,02KF017,BUCKSHOT CREEK NEAR PLEVNA
CA,891,-75.7906112671,45.249420166,02LA007,JOCK RIVER NEAR RICHMOND
CA,892,-75.3437805176,45.2625007629,02LB006,CASTOR RIVER AT RUSSELL
CA,893,-75.544418335,44.842250824,02LB007,SOUTH NATION RIVER AT SPENCERVILLE
CA,894,-74.9000015259,45.369720459,02LB012,EAST BRANCH SCOTCH RIVER NEAR ST. ISIDORE DE PRESCOTT
CA,895,-75.5163269043,44.9949417114,02LB017,NORTH BRANCH SOUTH NATION RIVER NEAR HECKSTON
CA,896,-74.9479980469,45.3753318787,02LB018,WEST BRANCH SCOTCH RIVER NEAR ST. ISIDORE DE PRESCOTT
CA,897,-75.4127197266,45.2283287048,02LB020,SOUTH CASTOR RIVER AT KENMORE
CA,898,-75.104637146,45.191608429,02LB022,PAYNE RIVER NEAR BERWICK
CA,899,-74.1219406128,46.09582901,02LC027,DONCASTER (RIVIERE) AU LAC ELEVE
CA,900,-74.503326416,46.3747215271,02LC043,"SAINT-LOUIS (RUISSEAU) A 0,3 KM DE LA RIVIERE DU DIABLE"
CA,901,-75.0227813721,45.8833312988,02LD006,"SUFFOLK (RUISSEAU) A 0,2 KM EN AMONT DU PONT-ROUTE A CHENEVILLE"
CA,902,-76.1233291626,44.5461082458,02MA001,LYNDHURST CREEK AT LYNDHURST
CA,903,-75.8052825928,44.5250015259,02MB006,LYN CREEK NEAR LYN
CA,904,-75.6917800903,44.5856895447,02MB010,BUELLS CREEK AT BROCKVILLE
CA,905,-73.9083328247,45.2999992371,02MC024,SAINT-LAURENT (FLEUVE)(CHENAL BEAUHARNOIS) LAC SAINT FRANCOIS
CA,907,-74.4938278198,45.2733612061,02MC026,RIVIERE BEAUDETTE NEAR GLEN NEVIS
CA,908,-74.8679962158,45.0806083679,02MC027,RAISIN RIVER AT BLACK RIVER
CA,909,-74.6438293457,45.3270797729,02MC028,RIVIERE DELISLE NEAR ALEXANDRIA
CA,910,-74.7705001831,45.048828125,02MC030,SOUTH RAISIN RIVER NEAR CORNWALL
CA,911,-73.9380569458,45.6916694641,02OA030,MASCOUCHE (RIVIERE) PRES DE SAINT-JANVIER
CA,912,-73.8450012207,45.1749992371,02OA057,"ANGLAIS (RIVIERE DES) A 1,1 KM EN AVAL DU PONT-ROUTE A TRES-SAINT-SACREMENT"
CA,913,-73.6519393921,46.3394393921,02OB032,NOIRE (RIVIERE) A SAINTE EMELIE DE L'ENERGIE
CA,914,-73.8630599976,45.8952789307,02OB035,"BEAUPORT (RIVIERE) A 0,6 KM DE L'ACHIGAN"
CA,915,-71.4983291626,45.044719696,02OE018,HALL (RIVIERE) PRES D'EAST HEREFORD
CA,916,-71.6552810669,45.4672203064,02OE027,EATON (RIVIERE) PRES DE LA RIVIERE SAINT-FRANCOIS-3
CA,917,-71.7730636597,45.3244400024,02OE042,ASCOT (RIVIERE) PRES DU RUISSEAU HASELTINE
CA,918,-72.5111083984,45.8766708374,02OF020,SAINT-GERMAIN (RIVIERE) AU PONT-ROUTE 122 A DRUMMONDVILLE
CA,919,-72.6222229004,45.4158287048,02OG007,YAMASKA NORD (RIVIERE) A VAL-SHEFFORD
CA,920,-72.9944381714,45.1225013733,02OH008,"BROCHETS (RIVIERE AUX) A 0,7 KM EN AVAL DU RUISSEAU GROAT"
CA,921,-73.2516708374,45.313331604,02OJ001,RICHELIEU (RIVIERE) A SAINT-JEAN
CA,922,-73.1463928223,45.864440918,02OJ003,RICHELIEU (RIVIERE) PRES DE SAINT-OURS
CA,923,-73.2584381104,45.3984718323,02OJ007,RICHELIEU (RIVIERE) AUX RAPIDES FRYERS
CA,924,-71.6888885498,46.6958312988,02PC019,AUX POMMES  (RIVIERE) A 1.6KM EN AVAL DE LA NOIRE
CA,925,-71.1369400024,47.2591705322,02PD004,MONTMORENCY (RIVIERE) EN AMONT DE LA RIVIERE BLANCHE
CA,926,-70.8563919067,46.96667099,02PE014,DAUPHINE (RIVIERE) A L' ILE D'ORLEANS
CA,927,-70.9605331421,46.7075309753,02PH012,BOYER SUD (RIVIERE) AU PONT-ROUTE DU RANG GRANDE GRILLADE
CA,928,-71.3388900757,46.5402793884,02PJ034,"BRAS D'HENRI (RIVIERE) A 2,3 KM DE LA BEAURIVAGE"
CA,929,-71.4475021362,46.0441703796,02PL009,BECANCOUR (RIVIERE)  A 5.1 KM EN AVAL DU RUISSEAU SALABERRY
CA,930,-64.4358291626,48.9749984741,02QC014,RENARD (PETITE RIVIERE AU) PRES DE L'EMBOUCHURE
CA,931,-55.6412506104,51.44921875,02YA002,BARTLETTS RIVER NEAR ST. ANTHONY
CA,932,-56.1572189331,50.9141693115,02YD001,BEAVER BROOK NEAR RODDICKTON
CA,933,-56.1116905212,50.9244194031,02YD002,NORTHEAST BROOK NEAR RODDICKTON
CA,934,-57.5775299072,50.162311554,02YE001,GREAVETT BROOK ABOVE PORTLAND CREEK POND
CA,935,-57.1040000916,49.2666702271,02YK008,BOOT BROOK AT TRANS-CANADA HIGHWAY
CA,936,-57.6114196777,49.0122795105,02YL004,SOUTH BROOK AT PASADENA
CA,937,-58.1051902771,49.0583114624,02YL005,RATTLER BROOK NEAR MCIVERS
CA,938,-57.7838287354,48.806640625,02YL011,COPPER POND BROOK NEAR CORNER BROOK LAKE
CA,939,-56.2221412659,49.8935317993,02YM003,SOUTH WEST BROOK NEAR BAIE VERTE
CA,940,-56.6151885986,49.3672485352,02YM004,INDIAN BROOK DIVERSION ABOVE BIRCHY LAKE
CA,941,-55.3966903687,49.1038284302,02YO006,PETERS RIVER NEAR BOTWOOD
CA,942,-55.0519981384,49.2160797119,02YO012,SOUTHWEST BROOK AT LEWISPORTE
CA,943,-54.9168891907,49.0112800598,02YQ005,SALMON RIVER NEAR GLENWOOD
CA,944,-54.2225608826,48.8073883057,02YR001,MIDDLE BROOK NEAR GAMBO
CA,945,-53.9788894653,48.6077194214,02YS003,SOUTHWEST BROOK AT TERRA NOVA NATIONAL PARK
CA,946,-54.2004203796,48.3969993591,02YS006,NORTHWEST RIVER AT TERRA NOVA NATIONAL PARK
CA,947,-58.78358078,48.1083908081,02ZA002,HIGHLANDS RIVER AT TRANS-CANADA HIGHWAY
CA,948,-59.0097808838,47.6133308411,02ZB001,ISLE AUX MORTS RIVER BELOW HIGHWAY BRIDGE
CA,949,-57.7331886292,47.8560791016,02ZC002,GRANDY BROOK BELOW TOP POND BROOK
CA,950,-55.4828109741,48.1687507629,02ZE004,CONNE RIVER AT OUTLET OF CONNE RIVER POND
CA,951,-55.3300018311,47.21641922,02ZG001,GARNISH RIVER NEAR GARNISH
CA,952,-55.2649993896,47.1272201538,02ZG002,TIDES BROOK BELOW FRESHWATER POND
CA,953,-55.7761917114,46.8778114319,02ZG003,SALMONIER RIVER NEAR LAMALINE
CA,954,-54.8530311584,47.4500312805,02ZG004,RATTLE BROOK NEAR BOAT HARBOUR
CA,955,-53.9486694336,47.9187507629,02ZH002,COME BY CHANCE RIVER NEAR GOOBIES
CA,956,-53.6739387512,48.3806686401,02ZJ001,SOUTHERN BAY RIVER NEAR SOUTHERN BAY
CA,957,-53.3016090393,48.3959197998,02ZJ002,SALMON COVE RIVER NEAR CHAMPNEYS
CA,958,-54.0496406555,48.2201690674,02ZJ003,SHOAL HARBOUR RIVER NEAR CLARENVILLE
CA,959,-53.568611145,47.2271118164,02ZK001,ROCKY RIVER NEAR COLINET
CA,960,-53.8387184143,47.2739715576,02ZK002,NORTHEAST RIVER NEAR PLACENTIA
CA,961,-54.0389213562,47.1813087463,02ZK003,LITTLE BARACHOIS RIVER NEAR PLACENTIA
CA,962,-53.7317810059,47.1218299866,02ZK004,LITTLE SALMONIER RIVER NEAR NORTH HARBOUR
CA,963,-53.3080787659,47.5830612183,02ZL004,SHEARSTOWN BROOK AT SHEARSTOWN
CA,964,-53.0821113586,48.0427818298,02ZL005,BIG BROOK AT LEAD COVE
CA,965,-52.745059967,47.5290603638,02ZM008,WATERFORD RIVER AT KILBRIDE
CA,966,-52.9725799561,46.8462791443,02ZM009,SEAL COVE BROOK NEAR CAPPAHAYDEN
CA,967,-53.1172218323,47.3546714783,02ZM016,SOUTH RIVER NEAR HOLYROOD
CA,968,-52.6907806396,47.5889396667,02ZM018,VIRGINIA RIVER AT PLEASANTVILLE
CA,969,-52.7484703064,47.564250946,02ZM020,LEARYS BROOK AT PRINCE PHILIP DRIVE
CA,971,-53.4855804443,46.7098884583,02ZN002,ST. SHOTTS RIVER NEAR TREPASSEY
CA,972,-76.9094390869,51.3144416809,03BC001,NEMISCAU (LAC)
CA,973,-75.8775024414,52.2155609131,03CB003,EAU CLAIRE (RIVIERE A L')
CA,974,-73.3666687012,55.03332901,03EA002,BIENVILLE (LAC)
CA,975,-76.2083282471,56.8611106873,03FA002,NASTAPOCA (RIVIERE) PRES DE L'EMBOUCHURE
CA,976,-74.3883285522,56.1694412231,03FB001,EAU CLAIRE (RIVIERE A L') A LA SORTIE DU LAC L'EAU CLAIRE
CA,977,-74.5222167969,55.5797195435,03FC007,BOUTIN (RIVIERE) A LA SORTIE DES LAC MOLLET-2
CA,978,-74.3399963379,55.6841697693,03FC008,BALEINE (PETITE RIVIERE DE LA) EN AMONT DU CHENAL ANCEL
CA,979,-71.0797195435,57.2583312988,03KA001,MELEZES (RIVIERE AUX) EN AMONT DE LA RIVIERE DU GUE
CA,980,-66.3727798462,57.9105606079,03MC001,TUNULIC (RIVIERE) PRES DE L'EMBOUCHURE
CA,981,-62.161441803,56.3731384277,03NE001,REID BROOK AT OUTLET OF REID POND
CA,982,-62.1103286743,56.3405609131,03NE002,CAMP POND BROOK BELOW CAMP POND
CA,983,-60.2933082581,53.5128097534,03OE010,BIG POND BROOK BELOW BIG POND
CA,984,-61.5585594177,53.1473884583,03OE011,PINUS RIVER
CA,985,-95.2476119995,54.944858551,04AA003,BACK LAKE NEAR OXFORD HOUSE
CA,986,-92.5135192871,52.6553611755,04CA003,ROSEBERRY RIVER ABOVE ROSEBERRY LAKES
CA,987,-90.5808105469,49.6113090515,04GB005,BRIGHTSAND RIVER AT MOBERLEY
CA,988,-85.0702819824,51.5255584717,04GF001,MUSWABIK RIVER AT OUTLET OF MUSWABIK LAKE
CA,989,-84.5369415283,49.7728881836,04JC002,NAGAGAMI RIVER AT HIGHWAY NO. 11
CA,990,-85.2261886597,49.7641906738,04JD005,PAGWACHUAN RIVER AT HIGHWAY NO. 11
CA,991,-86.5362472534,50.661190033,04JF001,LITTLE CURRENT RIVER AT PERCY LAKE
CA,993,-83.2666702271,49.6139183044,04LJ001,MISSINAIBI RIVER AT MATTICE
CA,994,-83.6567993164,49.6828117371,04LK001,MATTAWISHKWIA RIVER AT HEARST
CA,995,-78.1094436646,48.6005592346,04NA001,"HARRICANA (RIVIERE) 3,1 KM EN AVAL DU PONT-ROUTE 111 A AMOS"
CA,996,-78.1233291626,48.5697212219,04NA002,HARRICANA (RIVIERE) A AMOS-2
CA,997,-114.045280457,49.6063919067,05AA001,OLDMAN RIVER NEAR COWLEY
CA,998,-114.170829773,49.5944404602,05AA002,CROWSNEST RIVER NEAR LUNDBRECK
CA,999,-114.033332825,49.53332901,05AA003,CASTLE RIVER NEAR COWLEY
CA,1000,-113.947692871,49.4864006042,05AA004,PINCHER CREEK AT PINCHER CREEK
CA,1001,-114.125556946,49.6566696167,05AA006,TODD CREEK AT ELTON'S RANCH
CA,1002,-114.134239197,49.4695091248,05AA011,MILL CREEK NEAR THE MOUTH
CA,1003,-114.144378662,49.488658905,05AA022,CASTLE RIVER NEAR BEAVER MINES
CA,1004,-114.183326721,49.8138885498,05AA023,OLDMAN RIVER NEAR WALDRON'S CORNER
CA,1005,-114.430282593,49.9016685486,05AA026,DUTCH CREEK NEAR THE MOUTH
CA,1006,-114.420593262,49.8377914429,05AA027,RACEHORSE CREEK NEAR THE MOUTH
CA,1007,-114.400543213,49.6018486023,05AA030,GOLD CREEK NEAR FRANK
CA,1008,-114.238098145,49.7632789612,05AA909,TODD CREEK NEAR HIGHWAY NO.22
CA,1009,-113.795303345,49.6393814087,05AB013,BEAVER CREEK NEAR BROCKET
CA,1010,-114.212783813,50.1963882446,05AB028,WILLOW CREEK ABOVE CHAIN LAKES
CA,1011,-113.663543701,49.9541282654,05AB029,MEADOW CREEK NEAR THE MOUTH
CA,1012,-114.351173401,50.241771698,05AB040,WILLOW CREEK AT SECONDARY NO. 532
CA,1013,-113.839401245,49.113658905,05AD003,WATERTON RIVER NEAR WATERTON PARK
CA,1014,-114.005561829,49.2999992371,05AD016,DRYWOOD CREEK NEAR TWIN BUTTE
CA,1015,-112.954269409,49.566280365,05AD035,PRAIRIE BLOOD COULEE NEAR LETHBRIDGE
CA,1016,-113.142562866,49.1250114441,05AE005,ROLPH CREEK NEAR KIMBALL
CA,1017,-113.6277771,48.7916717529,05AE031,CANYON CREEK NEAR MANY GLACIER
CA,1018,-113.655563354,48.8027801514,05AE032,SWIFTCURRENT CREEK AT MANY GLACIER
CA,1019,-110.507110596,49.8877792358,05AH037,GROS VENTRE CREEK NEAR DUNMORE
CA,1020,-110.257591248,50.1634788513,05AH047,SAM LAKE TRIBUTARY NEAR SCHULER
CA,1021,-115.841667175,51.2444381714,05BA006,JOHNSTON CREEK NEAR THE MOUTH
CA,1022,-115.571769714,51.1722297668,05BB001,BOW RIVER AT BANFF
CA,1023,-115.665283203,51.0986099243,05BB004,BREWSTER CREEK NEAR BANFF
CA,1024,-115.81111145,51.2227783203,05BB005,REDEARTH CREEK NEAR THE MOUTH
CA,1025,-115.366668701,50.8833312988,05BC002,SPRAY RIVER NEAR SPRAY LAKES
CA,1027,-115.516670227,51.2277793884,05BD002,CASCADE RIVER NEAR BANFF
CA,1028,-115.183326721,51.2999992371,05BG002,GHOST RIVER NEAR BLACK ROCK MOUNTAIN
CA,1029,-114.938140869,51.00233078,05BH013,JUMPINGPOUND CREEK NEAR COX HILL
CA,1030,-114.570953369,50.948928833,05BJ004,ELBOW RIVER AT BRAGG CREEK
CA,1031,-114.169723511,50.9268798828,05BJ010,ELBOW RIVER AT SARCEE BRIDGE
CA,1032,-114.326843262,50.885471344,05BK001,FISH CREEK NEAR PRIDDIS
CA,1033,-113.973472595,50.7238883972,05BL012,SHEEP RIVER AT OKOTOKS
CA,1034,-114.278739929,50.7711296082,05BL013,THREEPOINT CREEK NEAR MILLARVILLE
CA,1035,-114.244911194,50.6885490417,05BL014,SHEEP RIVER AT BLACK DIAMOND
CA,1036,-114.500717163,50.4050598145,05BL019,HIGHWOOD RIVER AT DIEBEL'S RANCH
CA,1037,-114.817222595,50.4986114502,05BL021,HIGHWOOD RIVER BELOW PICKLEJAR CREEK
CA,1038,-114.58870697,50.2852592468,05BL022,CATARACT CREEK NEAR FORESTRY ROAD
CA,1039,-114.207298279,50.4740905762,05BL023,PEKISKO CREEK NEAR LONGVIEW
CA,1040,-114.426322937,50.4773216248,05BL027,TRAP CREEK NEAR LONGVIEW
CA,1041,-113.236312866,50.7640419006,05BM014,WEST ARROWWOOD CREEK NEAR ARROWWOOD
CA,1042,-113.344360352,50.5137710571,05BM018,WEST ARROWWOOD CREEK NEAR ENSIGN
CA,1043,-114.685516357,51.9267883301,05CA002,JAMES RIVER NEAR SUNDRE
CA,1044,-115.410560608,51.6605110168,05CA004,RED DEER RIVER ABOVE PANTHER RIVER
CA,1045,-115.019248962,51.6462516785,05CA009,RED DEER RIVER BELOW BURNT TIMBER CREEK
CA,1046,-114.663146973,51.8020782471,05CA011,BEARBERRY CREEK NEAR SUNDRE
CA,1047,-114.140289307,52.0282402039,05CB001,LITTLE RED DEER RIVER NEAR THE MOUTH
CA,1048,-114.477478027,52.0892791748,05CB004,RAVEN RIVER NEAR RAVEN
CA,1049,-113.794723511,52.354019165,05CC001,BLINDMAN RIVER NEAR BLACKFALDS
CA,1050,-114.344169617,52.3195610046,05CC007,MEDICINE RIVER NEAR ECKVILLE
CA,1051,-114.146842957,52.7403793335,05CC009,LLOYD CREEK NEAR BLUFFTON
CA,1052,-114.577667236,52.5737380981,05CC010,BLOCK CREEK NEAR LEEDALE
CA,1053,-113.362960815,52.3319091797,05CD006,HAYNES CREEK NEAR HAYNES
CA,1054,-113.195762634,52.4074707031,05CD007,PARLBY CREEK AT ALIX
CA,1055,-112.978271484,51.4694595337,05CE002,KNEEHILLS CREEK NEAR DRUMHELLER
CA,1056,-113.727783203,51.4158287048,05CE006,ROSEBUD RIVER BELOW CARSTAIRS CREEK
CA,1057,-113.599716187,52.0011711121,05CE010,RAY CREEK NEAR INNISFAIL
CA,1058,-113.361122131,51.7178382874,05CE011,RENWICK CREEK NEAR THREE HILLS
CA,1059,-113.568557739,51.9974708557,05CE018,THREEHILLS CREEK BELOW RAY CREEK
CA,1060,-112.71698761,51.4715309143,05CE020,MICHICHI CREEK AT DRUMHELLER
CA,1061,-112.083969116,51.662109375,05CG004,BULLPOUND CREEK NEAR WATTS
CA,1062,-112.201873779,51.3908004761,05CG006,FISH CREEK ABOVE LITTLE FISH LAKE
CA,1063,-111.060043335,50.9583015442,05CK001,BLOOD INDIAN CREEK NEAR THE MOUTH
CA,1064,-110.508003235,50.8989601135,05CK005,ALKALI CREEK NEAR THE MOUTH
CA,1065,-116.689193726,51.8842697144,05DA007,MISTAYA RIVER NEAR SASKATCHEWAN CROSSING
CA,1066,-116.470932007,52.0011901855,05DA009,NORTH SASKATCHEWAN RIVER AT WHIRLPOOL POINT
CA,1067,-116.583946228,51.7999191284,05DA010,SILVERHORN CREEK NEAR THE MOUTH
CA,1068,-114.929176331,52.2738609314,05DB002,PRAIRIE CREEK NEAR ROCKY MOUNTAIN HOUSE
CA,1069,-115.287918091,52.2545700073,05DB005,PRAIRIE CREEK BELOW LICK CREEK
CA,1070,-114.855819702,52.2521018982,05DB006,CLEARWATER RIVER NEAR DOVERCOURT
CA,1071,-115.422180176,52.3685913086,05DC006,RAM RIVER NEAR THE MOUTH
CA,1072,-115.075782776,52.6638183594,05DC012,BAPTISTE RIVER NEAR THE MOUTH
CA,1073,-116.360809326,52.763961792,05DD004,BROWN CREEK AT FORESTRY ROAD
CA,1074,-116.556251526,52.8815803528,05DD007,BRAZEAU RIVER BELOW CARDINAL RIVER
CA,1075,-115.520263672,52.8199691772,05DD009,NORDEGG RIVER AT SUNCHILD ROAD
CA,1076,-114.7631073,53.4058494568,05DE009,TOMAHAWK CREEK NEAR TOMAHAWK
CA,1077,-114.705558777,53.2480583191,05DE911,MODESTE CREEK NEAR LINDALE
CA,1078,-113.690567017,53.2220306396,05DF007,WEST WHITEMUD CREEK NEAR IRETON
CA,1079,-113.282356262,53.8327598572,05EA001,STURGEON RIVER NEAR FORT SASKATCHEWAN
CA,1080,-113.627220154,53.6358299255,05EA002,STURGEON RIVER AT ST. ALBERT
CA,1081,-113.762466431,53.6553497314,05EA005,STURGEON RIVER NEAR VILLENEUVE
CA,1082,-114.859718323,53.5913887024,05EA010,STURGEON RIVER NEAR MAGNOLIA BRIDGE
CA,1083,-112.552780151,53.3097190857,05EB016,AMISK CREEK NEAR SHONTS
CA,1084,-113.163612366,53.5994415283,05EB902,POINTE-AUX-PINS CREEK NEAR ARDROSSAN
CA,1085,-112.996017456,53.8965988159,05EC005,REDWATER RIVER NEAR THE MOUTH
CA,1086,-110.777137756,53.9344787598,05ED003,MOOSEHILLS CREEK NEAR ELK POINT
CA,1087,-110.325660706,53.4424591064,05EE005,STRETTON CREEK NEAR MARWAYNE
